gene study_attention
7514 25
94241 5
23318 1
4843 30
1387 122
90381 11
765 2
5126 1
993 33
205327 5
5700 1
22862 34
2052 57
26276 5
79668 3
6476 12
139760 21
2939 18
50515 18
23549 1
6631 14
10960 39
80856 10
391104 24
10787 35
7114 18
1299 143
27339 24
6772 12
26121 10
135932 66
10625 2
7295 15
80315 37
197342 3
2547 3
5052 15
706 1
55082 15
2771 4
54887 19
65084 2
4637 1
6474 9
256309 58
4001 40
7035 3
9270 17
4314 23
219749 1
51603 2
302 49
80059 31
8859 33
2744 26
23621 4
29919 1
203522 13
5167 20
8602 30
53335 1
5745 6
284194 9
4781 27
1437 103
57805 24
2621 5
284370 16
84630 13
51542 64
51439 4
1029 9
154743 1
2672 2
432355 1
3978 38
6181 20
161253 41
642938 34
128646 1
372 9
51765 73
60673 22
282616 27
90102 42
7161 1
84547 1
55366 11
6929 5
374462 1
8490 4
8341 16
84076 41
9559 72
146722 79
114928 12
100528062 9
54497 1
58524 74
126382 7
6223 7
4724 3
63940 1
5475 1
25833 1
91875 2
1459 31
827 7
4841 1
64857 104
84518 1
83889 1
7169 4
90488 33
89801 1
6717 1
55683 54
8794 10
317761 2
54819 15
1106 14
6482 15
26098 396
9939 21
9275 5
81847 3
64061 1
5271 21
5335 3
483 10
23060 13
6421 40
1513 31
9556 1
6809 12
9080 7
5094 1
84920 76
3145 102
79364 1
81831 3
2243 1
222967 26
728194 1
7846 1
64072 8
10013 1
170961 28
9731 123
54790 5
55071 2
55860 40
55626 1
55700 1
218 4
402682 17
10693 4
55691 15
121457 2
1152 2
129401 1
8804 10
6453 10
3320 28
10152 2
80264 1
6305 7
429 27
84992 2
55716 1
9715 1
3442 19
65059 1
7041 1
643376 22
639 21
6640 29
373156 71
93273 20
2876 13
54602 7
51455 15
1830 27
9047 62
10069 22
147837 1
57214 2
6599 72
79892 1
6949 6
60401 13
29070 1
64682 49
2029 22
25978 4
6570 11
9472 5
9495 26
353322 34
374920 2
125115 66
55711 4
3814 235
4617 30
57496 26
83787 77
200315 2
100913187 10
10402 8
6373 11
93426 2
896 63
286380 18
55093 3
4615 4
63971 1
8887 10
10180 52
84141 2
765 42
813 25
3596 26
5395 31
84332 16
5510 256
1072 1
100101467 30
64116 33
64645 14
23074 22
123920 1
10493 4
4901 6
345062 2
487 5
57414 8
51458 7
3376 16
5119 66
1272 6
54796 1
9232 13
7483 8
8851 2
10781 1
144132 22
412 1
55609 33
3586 5
57162 1
130916 8
154664 38
6133 32
5261 10
95681 1
140775 43
81608 30
727800 25
85313 53
10620 68
2063 4
441478 14
89866 24
25998 55
85474 1
5720 33
84247 15
55330 2
29775 1
3420 22
7534 4
9568 1
432 18
5360 1
4780 3
25929 8
56904 12
10468 20
5232 4
9857 112
80013 19
8557 1
55003 19
23564 41
7179 1
83695 27
6511 1
55024 2
26240 4
4705 1
55729 2
4144 1
6945 28
400735 1
55779 84
84501 13
85235 20
6902 13
64376 30
6143 29
4247 6
116519 6
2983 6
201780 4
125950 27
6636 14
3646 25
5654 4
80790 5
3150 1
553158 62
2161 1
28969 7
57532 47
9196 1
7525 89
9839 123
344892 1
6391 22
56851 47
25981 5
56301 16
55656 28
54437 57
92293 1
23261 9
10299 1
55010 1
6915 3
268 1
6416 1
56108 7
255426 33
7277 39
7727 16
7637 18
6271 18
1059 12
24145 6
84140 41
90806 7
174 23
2865 22
8534 28
5861 12
80351 2
163702 46
8233 7
4171 8
23641 144
51176 9
51234 6
84288 1
100289635 3
30850 1
2896 3
57579 10
222658 162
144568 7
473 194
9615 27
93183 1
64397 106
6217 9
65110 7
27229 56
51435 10
9248 1
1983 26
8825 18
79102 20
66036 1
116372 14
196483 6
84144 32
54892 11
23410 11
219972 50
6205 30
57552 9
5999 185
56834 4
9191 22
222487 2
6328 6
79961 4
124540 13
2561 154
344561 11
1617 1
8131 34
10449 4
57181 1
51073 1
4790 24
121278 1
4172 2
388364 1
57731 43
155038 1
29991 2
2783 13
5516 1
84817 16
64132 22
79180 7
23596 11
84812 1
1911 3
25816 1
338692 1
53 13
123606 190
8087 11
1984 3
338773 15
84220 15
729540 65
374569 18
2814 17
55852 11
55573 4
51327 1
10953 10
25926 25
10109 148
200350 44
6990 21
9590 4
945 95
144110 25
57690 32
9260 16
6097 11
6134 13
3399 1
11244 3
10762 3
441250 80
123745 11
60678 1
23086 5
653519 4
51463 20
4215 22
140679 65
54221 5
55246 3
10920 18
10644 12
6898 4
3577 10
283933 1
155066 5
2768 4
3792 1
10105 3
25855 1
4602 161
83473 13
10526 14
4640 14
100170841 49
150290 78
339669 2
497661 4
10827 2
223 1
150726 7
54903 13
1622 20
643008 73
9936 28
23333 21
3421 2
291 11
4308 6
51199 10
84196 4
284459 12
135644 2
10344 8
353135 6
79829 1
55568 4
51631 26
4166 1
2178 5
10153 8
6343 7
347487 2
3836 12
54557 9
51333 59
8632 30
4648 1
440836 1
25805 1
7409 35
6662 21
63973 22
55679 26
260436 2
201158 12
100533496 8
5438 2
1457 153
57512 94
6514 2
114897 56
2710 2
4818 53
8406 4
3855 5
200539 13
147808 23
8811 11
3889 9
57639 2
5125 26
2738 1
4716 9
11127 5
7088 31
118932 1
10572 5
1 29
4124 5
94120 40
6838 41
55505 28
6665 4
79874 7
8851 31
8341 236
7781 1
10785 24
154791 16
100996928 5
63974 230
64965 1
27035 25
84100 1
5996 13
150962 3
5985 76
8330 9
8332 14
8336 18
8329 97
8969 2
1041 1
143872 3
344 5
79706 1
3183 7
3710 17
10542 32
55231 251
10840 2
259232 28
253935 2
9277 1
7095 77
419 1
4150 12
10568 55
9113 2
5894 19
10516 2
2205 4
4281 1
23650 3
5589 1
4920 7
11004 2
9050 4
79679 30
8683 44
25854 72
10279 46
23039 2
493861 33
2487 11
5422 19
1725 1
27178 2
79663 10
122622 10
353140 34
593 3
22924 13
4537 202
9126 33
100130742 53
92949 70
54733 1
162989 24
4194 1
1870 11
79811 16
390243 252
100526835 49
51086 35
9538 4
2848 94
2012 16
140465 47
22908 17
23440 13
7314 1
1024 42
1464 71
472 2
23657 15
9228 1
79621 46
5201 18
51650 7
79671 12
54708 8
25837 86
135398 41
57190 8
7350 174
8634 1
27043 1
26330 1
2273 195
1791 81
81876 1
54880 22
100302736 39
51014 47
255758 21
84909 46
55879 48
51195 3
4907 2
253943 52
23072 1
9700 2
92335 29
121512 1
56034 2
51490 2
84629 28
143686 13
5142 26
51022 4
3206 139
23530 4
79962 41
253512 111
89890 72
762 2
29899 1
1431 1
146540 56
25973 18
25977 38
22877 1
9419 91
63874 37
112611 1
2717 28
54097 40
23708 45
8036 4
4143 3
55787 4
55322 20
1109 48
23233 38
23397 3
991 23
5684 28
722 45
116841 39
5090 3
55088 93
8013 6
54464 11
53944 3
57696 8
23568 7
5887 13
88 4
3600 9
26140 21
11189 98
160518 4
10874 39
63943 1
4329 2
1475 14
1676 10
150709 36
8412 1
3818 32
7942 1
257364 1
8487 33
6876 82
3570 8
81706 86
26018 5
3881 6
10507 4
55701 39
1432 3
84273 5
2130 2
1811 59
65250 4
10893 59
10795 1
4842 9
7552 22
55731 12
441161 32
79573 4
65990 45
27076 70
125336 2
389376 20
100996939 69
8140 1
5108 23
27284 13
3833 3
83786 1
7168 15
56916 28
5252 5
85478 26
286336 1
3161 2
25829 58
167555 72
90956 15
1213 46
56341 67
8558 1
3084 220
8099 1
55222 1
399694 5
57007 3
51098 4
653784 14
63916 1
127795 11
80063 28
63977 12
79058 34
587 31
157680 22
6161 14
728689 54
117286 226
729877 8
51081 8
5771 5
374393 1
6574 16
84303 10
388512 16
57130 1
550631 3
27159 15
547 30
140733 4
143684 25
118472 4
27236 1
54546 1
55052 48
83439 21
6035 33
647135 34
54108 1
151888 6
144195 2
9842 39
353238 7
7101 87
140711 24
9896 21
259197 114
84219 44
79411 1
127733 1
3205 7
653509 5
29119 2
203228 9
9045 4
56102 43
91663 8
9283 3
57460 2
54749 1
57154 34
59277 1
54521 166
8912 3
10331 3
1666 1
5315 2
55359 3
56955 86
5140 9
491 15
11044 41
3157 6
203100 1
344018 12
79918 28
147409 33
84081 16
84525 2
56241 2
7494 11
10591 1
6758 27
9572 5
121260 18
140688 1
84717 31
5524 4
10403 5
165829 10
9489 20
378807 11
3766 15
392399 12
23250 3
11331 1
10991 34
22984 1
92675 2
100526835 35
51086 57
57453 40
152789 411
27341 33
6902 61
55920 13
5973 12
149628 7
84830 60
2553 3
3241 3
79709 1
830 20
92840 7
10418 90
79635 33
220164 1
402569 22
54471 5
51031 1
165918 1
51538 1
23118 5
29781 3
57685 26
81029 15
10484 8
79587 40
9711 4
3149 44
4953 33
27429 1
284325 1
158038 69
55728 181
126298 40
119467 15
94134 68
2829 7
25906 2
115350 1
9975 68
57556 19
3185 19
54853 54
23357 22
1871 1
6037 2
120787 1
8082 4
124637 1
26468 2
6505 1
389434 13
1891 8
5723 1
79937 3
23704 17
64782 75
9798 1
8048 7
10263 1
4439 30
8263 2
474384 1
474383 2
163087 10
6936 1
64087 20
84975 36
144363 11
80221 2
154214 5
64175 1
6124 73
10202 22
811 1
5965 3
51099 8
147841 27
56853 64
8933 20
152687 1
955 13
90321 1
282996 6
6169 59
8653 2
4646 33
285527 4
3460 35
55033 44
27236 43
54799 1
166 25
63941 31
170825 28
6146 1
10096 21
85569 1
64844 8
8545 2
6575 14
11104 23
6595 4
1730 28
79728 50
9901 1
114780 3
64285 56
4173 10
90390 77
391 7
51564 40
29090 45
5859 42
5444 49
83931 1
57418 1
29937 27
84530 168
54894 15
259282 69
29920 3
23380 16
10046 1
130576 1
132299 10
56852 8
53343 4
2335 16
148022 12
55100 1
90134 29
6329 4
375346 61
64847 16
63915 14
83733 40
84240 68
3182 23
5426 16
196385 53
1013 13
2566 114
6376 47
22897 16
24139 2
55668 6
200014 3
1300 83
100128731 2
116224 19
80279 1
92002 20
114885 4
23533 16
23111 26
55862 1
318 25
112936 1
6100 1
26261 362
7773 8
54520 1
642968 5
863 73
92241 13
90268 5
55633 31
27063 36
9013 43
353332 14
635 40
55004 58
92285 4
26019 56
112724 43
401262 24
25923 3
400954 52
55379 14
131450 226
81558 7
6533 22
10857 6
65977 2
51668 4
57002 29
2263 10
23566 9
10322 10
8655 1
4633 11
64881 29
9016 106
124359 13
168433 11
387 5
399979 1
23456 3
7053 2
26031 33
10117 22
152579 10
14 2
144811 78
6187 42
1001 27
6688 20
80003 9
57464 45
3761 29
1371 27
27443 104
84766 13
220 30
10694 2
6924 7
60681 373
2037 1
353134 1
4839 26
4647 11
102723631 6
1409 4
102724652 5
126526 22
7812 52
79876 32
284403 16
7335 408
387522 28
169693 12
11011 86
9028 2
2224 1
79666 8
56914 1
161198 4
5884 3
3455 26
285190 5
7273 45
5347 1
9972 11
6389 27
57179 1
79839 1
56672 15
27148 23
94025 12
3543 1
254042 1
27086 20
9949 68
92799 16
57700 46
9510 1
56111 42
10388 24
7432 3
6257 18
207 1
11018 2
375519 18
83636 13
57488 1
27030 22
7874 9
1977 7
22913 20
134391 16
11100 4
3939 2
6046 71
56922 1
5174 3
9093 16
84720 52
258010 1
83541 17
10654 20
57534 14
8881 24
283385 2
352999 2
171484 43
219854 2
23013 41
116238 6
7559 8
197322 106
3293 1
84910 598
5606 5
10579 36
5634 22
79664 14
80177 55
81488 31
343413 15
9473 20
7376 5
3224 1
9073 29
2872 41
2058 21
11025 2
102725035 59
107987462 11
282770 1
55720 2
515 48
153643 39
319 3
140735 28
55824 39
6038 1
1869 2
389336 10
4756 5
26100 10
54910 55
60312 46
2873 4
8721 16
55237 11
152503 1
7469 5
125988 14
92922 123
26003 72
9553 16
5702 6
1327 8
84890 5
10567 4
219287 32
5156 82
222255 7
57826 5
3239 20
79595 72
90113 8
26548 33
10211 1
27292 1
22849 1
9600 9
2152 8
7077 1
57597 1
79948 14
10059 1
84967 13
266747 1
3872 15
26355 2
10618 2
283726 184
1593 18
5883 5
147923 13
4297 55
57017 21
114792 145
27030 15
1945 3
23166 13
257169 2
26093 2
9965 27
126823 5
39 52
117246 63
84061 96
7311 19
55556 8
2268 19
6323 6
83540 1
285761 64
1620 150
55788 10
83666 6
2644 25
30817 30
139081 5
8712 10
7586 29
6274 75
9811 33
84868 52
120425 29
113130 18
9478 10
7003 30
1821 18
339479 32
60481 4
8269 20
80148 16
22931 6
6856 9
84520 49
55281 2
23229 67
653489 37
84676 3
85378 4
79723 18
5569 12
55723 3
7112 22
3119 1
56006 2
9704 1
6839 6
118 12
55830 14
11346 19
8530 98
4134 299
9699 2
5435 86
26576 1
10100 16
7284 6
80381 6
6347 102
57721 131
6168 9
78988 13
158866 7
3303 4
10556 2
79659 27
116448 1
51566 13
11010 18
65243 31
5216 3
56938 1
5099 1
7168 1
3846 32
4676 11
7465 1
57558 8
4131 1
5678 9
22954 20
29789 19
114825 36
7112 24
55825 13
54884 19
23157 29
125170 46
57540 34
100049587 156
55872 22
9295 1
79600 300
445571 32
220869 47
4131 42
9873 11
64772 3
11074 5
83982 1
5866 36
7015 1
6470 5
3918 13
285973 9
119032 42
1890 1
645104 1
2081 1
79038 7
10884 4
56124 10
3612 1
1381 5
23607 7
23017 24
54777 47
83594 30
6125 58
286753 29
114781 57
25937 8
9873 19
1644 14
200030 1
83851 8
81501 17
257160 6
7289 20
2348 8
11041 2
51428 79
6355 14
100134444 7
5446 11
317781 18
84223 8
55150 27
5825 1
3267 2
971 109
25847 15
51207 1
55090 1
51265 21
11151 56
3308 14
4087 1
113178 114
9753 13
339230 14
131096 55
1267 4
4034 11
646817 80
8507 190
2321 15
116179 1
51382 3
55619 8
10964 5
10347 1
1609 33
23463 1
5880 1
54739 15
8723 3
10349 12
126402 27
253558 5
653269 2
55584 2
54985 9
51805 31
7109 43
55116 6
4520 10
10998 20
9260 10
3315 1
23270 1
54872 1
79654 41
246243 73
2668 77
23617 4
10677 2
220359 1
55898 1
51053 2
126638 62
10393 68
51259 1
7347 1
246744 16
3964 7
10288 4
220441 35
2769 24
55532 2
83660 11
91653 5
2045 2
4675 26
30846 14
166785 76
53981 2
5228 73
127254 4
7562 7
8444 6
1503 7
171558 1
51274 2
467 1
55805 14
51068 2
79957 2
5937 3
353139 2
9537 3
8347 1
3017 8
8343 102
8346 28
8339 7
8344 10
1612 76
7317 3
5834 1
4734 6
51108 13
85363 8
3151 19
10273 32
5106 10
5602 91
170850 20
5573 1
84725 1
10686 54
3939 33
3860 7
9069 60
51499 1
3222 8
153527 1
66000 2
55190 1
389207 1
64800 1
154661 14
5478 9
5439 1
284040 36
11056 8
201633 7
84239 3
163183 84
10602 40
163050 65
9379 2
23158 81
22866 1
91807 7
8687 1
10256 11
23063 2
55109 2
55486 40
30835 6
23585 20
65266 1
566 8
27232 15
26229 1
10949 31
91355 60
1657 18
7490 48
57003 8
5549 176
54964 179
9865 12
29895 1
4772 9
84937 19
9218 1
27340 2
222663 31
6861 22
4130 35
11199 7
27344 75
91147 17
7803 1
5048 31
100271715 31
153090 52
2316 36
23600 4
4215 27
199720 74
79701 13
64081 25
220388 1
51018 14
342346 1
55132 1
158586 40
54939 1
2935 8
6716 26
81849 6
255252 1
140460 4
59271 16
4168 13
7697 5
1183 6
79621 1
56918 3
56893 1
3998 10
6491 20
9857 1
29922 10
340061 30
6844 4
136227 19
5768 19
113444 85
2805 6
7466 9
23092 9
4151 3
5203 10
56652 15
757 4
3188 5
5339 9
79596 31
10010 10
889 5
5601 27
666 6
23417 3
65989 15
84162 1
8857 3
148304 54
6130 122
342900 5
10076 40
54972 14
6261 7
9205 38
6147 51
85464 12
8635 13
3671 6
55293 53
256714 81
149095 2
55422 7
685 8
57348 1
118813 22
7324 1
9650 63
343071 7
117154 22
80145 1
7745 23
8683 1
51302 74
131118 6
9352 21
5586 29
5265 50
9817 9
673 32
1462 16
202051 2
84289 19
63928 377
8087 3
57633 7
113263 6
84458 113
3223 1
9611 32
64327 82
1510 3
55738 1
284069 5
30834 1
79012 2
7366 2
7103 5
3284 37
55973 9
152 2
9527 24
1977 86
1196 1
64978 8
151393 2
5191 21
10142 247
9990 4
171546 15
1358 10
4846 1
116039 18
283951 1
84254 5
6903 1
28956 39
55757 19
65005 1
5715 14
57703 1
307 37
6917 19
23163 43
3484 1
53938 22
10072 55
84984 4
3098 5
343099 20
374395 21
3425 18
5464 3
283638 16
152098 1
27247 8
3963 32
653499 7
84727 13
54865 1
6734 10
9169 55
89777 1
5290 1
6136 1
4931 27
54503 7
5393 19
171483 17
5500 23
5523 37
64080 3
8664 2
53836 16
79919 43
54363 1
84561 20
10397 26
388697 1
10802 4
349565 37
1741 1
64127 5
27240 7
133957 8
51072 1
8870 6
9883 10
60489 5
727 14
100500938 5
29965 5
10446 7
26152 19
54882 4
404734 6
23732 4
84614 1
11343 100
23774 58
125488 101
4482 3
29123 30
7517 51
79977 6
51477 26
9827 22
6507 12
27085 14
2891 4
143689 10
148109 25
1728 3
57188 2
440563 12
54549 21
392862 7
283450 105
100653049 3
3885 15
92181 9
10584 9
25806 2
7187 37
57692 10
90407 4
10042 4
7581 15
80021 6
56946 6
8724 11
6584 13
51807 1
2796 4
1207 33
85289 20
4330 81
60313 69
55329 2
5104 1
54516 5
2248 10
8495 1
100133941 2
3554 102
55748 2
435 40
201626 3
10969 1
57403 3
8209 18
51271 30
7024 10
170392 33
22802 2
1463 121
51552 4
1036 1
389812 49
26048 10
57055 241
6867 65
1515 6
51520 11
55253 19
231 1
79724 33
2327 4
84532 7
6095 26
55512 47
55552 70
80129 97
26191 1
126393 12
6462 1
7150 2
24141 1
63908 59
26249 10
26010 20
10381 13
26094 17
79898 24
126792 70
80000 11
361 5
79571 13
6780 2
8864 8
2319 1
23173 1
55762 1
135228 6
3752 15
10541 1
136991 20
11193 12
283948 128
3568 13
2832 1
22838 1
11184 1
152559 25
57623 36
91754 2
4707 167
148327 1
1847 17
57662 32
4861 4
8621 40
1769 24
405754 11
7343 17
857 5
84628 3
79024 5
5609 24
127700 32
642597 68
10287 19
841 29
392465 4
3383 32
85476 1
3822 2
6195 1
7423 36
6920 29
84172 5
1608 4
51517 23
23557 2
3630 8
51621 4
150684 4
8738 1
83878 1
3384 8
1775 1
137964 26
115123 35
115950 25
230 24
8074 29
168417 1
9645 6
9721 1
3301 1
56132 1
5566 2
6928 1
782 18
84068 1
5695 30
5452 14
1670 1
10848 2
7093 3
5998 39
7332 25
10903 1
9545 3
81027 50
338645 1
64591 29
1045 9
387700 62
53905 17
200424 119
53632 6
57551 20
58516 31
1716 5
55760 30
9416 14
84951 29
134553 1
4082 1
81573 25
337972 1
8345 1
10531 1
7321 57
30011 7
10435 460
168544 11
84329 10
57716 2
10189 1
129852 1
220082 63
9079 17
84295 7
6572 15
4750 2
4659 26
10398 2
7866 3
26084 15
440093 9
9818 77
154197 10
256815 56
10550 3
127435 16
10198 2
8625 14
59349 45
51119 1
6173 13
8780 5
5267 47
160760 2
29127 9
7057 5
171023 37
119504 12
56255 15
9581 9
538 2
4616 32
80305 4
658 10
55630 1
93986 3
140290 15
440138 149
1951 20
5054 24
125893 55
64750 1
5594 2
28990 28
83468 3
129881 39
54663 21
9382 2
23014 62
2512 2
112616 73
2936 9
388695 7
150864 7
257068 59
54821 13
10454 22
65078 26
120356739 1
220074 64
84897 1
4437 53
346653 4
9918 192
6320 12
6278 45
84260 7
129868 13
23224 2
1144 1
8570 7
6585 17
10724 4
9136 18
6188 49
253635 1
64745 14
5250 1
29949 63
8801 116
9369 5
6632 8
154064 4
7342 19
552 3
653486 13
2167 1
92689 40
6777 6
8019 120
811 58
3361 9
57176 44
200931 56
3480 1
56105 75
3303 4
3304 6
285367 11
11006 11
51128 33
9450 68
126433 52
858 42
124995 5
101060200 24
10201 15
5693 27
2873 153
445 2
5000 18
30814 15
2901 9
85441 2
54536 100
8816 1
167681 183
3592 84
81617 1
3115 21
1032 150
2742 2
132321 8
26256 2
284076 6
101928601 5
85443 36
340371 24
55621 33
27165 4
26523 10
9927 3
283514 2
30849 1
57701 1
1523 11
55769 62
55837 1
139596 17
23710 51
60493 1
55105 22
140807 43
84928 177
57587 1
55362 64
125113 41
150468 1
493869 47
5563 1
79001 1
4486 1
253782 2
90353 12
7782 1
84302 10
5725 11
84959 57
135154 29
23149 38
23412 122
10368 68
81502 4
55055 11
57470 68
23122 22
135458 13
1160 6
54657 17
222659 18
6659 2
25792 16
26135 4
79590 16
54878 30
124739 4
2977 37
4040 1
3684 3
151516 4
983 97
9282 11
5690 34
388389 59
4693 1
26271 13
140680 5
54921 44
10417 65
2074 8
1270 1
2706 58
3226 36
23099 1
147657 36
6873 1
80207 14
79792 7
196 44
29079 20
1602 22
7013 43
9502 19
8805 10
56157 7
1528 28
6307 32
10218 21
22874 138
6943 14
80256 120
260293 1
114034 8
9063 68
5305 2
81570 27
18 1
56996 15
83480 19
5002 21
4828 2
80007 22
9985 57
55183 21
64318 5
219409 5
6540 7
114789 24
130589 10
11082 9
9693 211
5018 6
219402 2
1294 1
30820 20
57763 1
83692 440
2305 2
353116 5
64359 1
23314 11
822 49
104 242
8455 2
93594 1
123803 3
162968 1
60676 3
94103 24
1428 2
338322 6
56164 20
10875 69
8874 15
79960 3
1657 2
120071 9
84294 2
81926 38
50836 4
1445 14
54831 3
90523 2
27297 12
3707 18
55347 6
5094 12
375057 21
323 18
11168 8
55750 73
54510 1
348327 78
6725 2
4146 43
22899 4
84936 18
7763 2
54933 16
605 23
10180 15
51236 23
8934 20
729533 13
79047 1
55341 3
55299 47
5518 11
29799 12
5911 164
4713 19
11162 64
8029 8
3240 43
5440 52
2495 2
51117 2
10003 50
392636 5
54798 149
23107 37
7145 7
56098 157
353143 8
29934 22
283847 5
4605 63
999 1
57678 2
84232 57
202333 48
23338 12
3074 11
56992 1
1345 15
729428 335
100132399 1
729431 23
729422 53
124590 10
57172 28
645 15
57709 20
57626 20
5991 1
152992 2
2200 40
3895 23
50839 29
203062 14
4838 194
23498 3
257629 20
57614 3
3831 49
6491 19
6510 62
150082 1
3475 10
821 35
56649 9
4809 18
4105 29
80830 27
4694 1
23097 1
6334 25
115004 32
6632 122
595 23
84954 1
652968 5
3606 47
832 2
143888 12
8678 3
3385 35
3316 21
170463 21
91351 2
4656 5
11262 4
2803 17
6610 12
7011 20
3303 23
3304 72
94240 10
64137 4
4056 7
285237 1
56751 56
51160 3
160851 4
23219 20
9111 13
63976 68
5275 6
9531 23
134266 40
122961 1
152831 1
5272 1
11179 35
5530 1
7168 5
22998 106
8202 3
3620 43
79039 165
23149 12
3665 3
6607 2
6606 29
148206 2
2928 3
10083 51
343521 13
4100 18
64860 15
9413 10
22861 73
151 29
9349 33
8284 60
642843 225
60592 18
1610 53
284541 29
4649 1
1861 3
387082 17
10332 1
90861 1
51704 1
10105 4
85509 22
7762 20
1512 34
25780 5
23595 1
29087 1
54148 1
79074 9
286234 2
55504 16
2222 16
6203 14
83481 21
3257 1
59353 2
345778 3
158787 23
246330 32
192669 47
55289 3
1401 16
89858 28
23435 11
7791 1
2908 1
29923 1
9289 310
9535 22
156 3
79066 7
11141 35
5189 60
54474 12
158471 10
4055 6
8821 27
8463 9
54676 72
57467 57
64718 3
92106 1
64090 17
139425 243
6209 11
3845 15
84661 2
89848 104
8295 18
9658 7
51571 12
79719 5
1796 18
51200 2
94239 38
56986 6
4048 8
5967 7
11311 3
10309 2
60675 23
10768 1
2314 2
112744 1
3351 5
8837 43
8431 4
166863 12
84705 1
10761 19
2683 16
90637 6
9149 15
8630 44
10020 6
26239 247
89849 119
84248 1
348094 23
159119 51
86614 1
126669 29
55195 17
8812 3
10817 39
401548 1
1455 1
23520 87
55028 6
23559 1
54797 2
58986 41
2952 3
8650 1
56242 13
57393 11
2633 50
23355 25
5217 3
51523 9
9235 1
3187 5
134147 65
441531 34
339977 1
4261 2
747 33
1933 7
4174 1
5089 89
283989 7
7059 38
388272 2
6016 16
6657 1
498 7
51082 5
116412 3
11170 73
221074 17
55858 39
140462 28
51384 11
79605 8
27329 11
9437 5
57030 13
51778 1
284697 20
9686 46
115290 2
6443 7
51071 24
81563 36
80199 7
147 5
1478 1
4163 2
9784 58
9529 16
84866 13
57689 1
8220 227
22979 19
64841 1
51776 6
57530 2
165679 2
6141 7
572 71
57186 1
219938 27
165100 1
2746 17
72 3
112483 4
729857 167
284390 16
26059 7
4312 15
2444 15
2701 23
10926 1
100128927 28
1809 3
577 29
55079 1
5816 2
84878 2
128312 4
27147 34
7158 27
57336 3
54756 13
2632 1
5824 32
353189 1
114821 158
51710 17
8852 2
125997 43
340385 108
6563 72
10445 41
916 2
58485 1
90441 14
57578 8
253012 8
23048 16
10250 7
317649 4
23511 2
5896 2
11320 48
85476 1
5443 22
57062 83
55681 67
22944 1
51295 27
1187 1
55915 190
9875 7
79868 87
5276 2
23252 16
9443 28
100506658 1
163786 4
11030 6
79095 78
25966 45
2822 13
146212 59
6586 11
121391 26
202 2
7336 13
89778 1
10278 2
6388 39
80343 17
53831 31
80167 2
1142 59
345651 6
55809 6
117608 2
11001 44
7286 67
387837 20
23475 2
51060 5
10712 43
54587 24
7143 23
6730 1
219333 1
3925 19
10955 12
93979 65
57326 22
80896 112
219670 50
92815 1
55529 1
81890 3
79607 1
4494 88
83858 4
526 10
158135 9
9355 63
153396 7
27130 71
83746 34
5872 5
29948 9
54890 42
120224 18
65997 11
5336 56
201164 1
5685 5
27309 18
80183 5
6352 14
4351 2
1824 11
64431 44
3912 1
7405 92
25885 19
50508 21
10456 1
221687 1
6390 51
6263 17
283987 8
7764 7
51292 35
7027 3
7136 1
763 21
339345 1
115353 2
84962 17
10586 4
10225 2
6866 8
54454 78
4600 27
580 37
1353 1
1414 7
283871 38
2923 26
2028 21
202500 1
27102 2
23263 11
9293 5
6469 137
10295 46
23097 20
7389 58
10970 2
57404 20
23235 20
1326 2
8907 22
8850 51
1801 15
6675 1
22891 45
644019 26
610 10
23096 3
27 53
51385 62
950 35
3884 6
51293 43
10123 139
205564 227
810 18
5028 1
6678 6
114483834 68
81542 1
4973 1
51202 2
8677 3
2622 77
22797 26
23305 21
57050 4
92369 49
932 45
144577 10
55612 3
79176 1
91010 16
83844 59
54901 6
30009 13
56884 2
6634 14
642623 14
2355 11
7142 46
10006 1
6499 3
148281 7
9497 48
9101 1
5213 10
2099 6
8542 144
3187 5
25842 11
7741 5
3400 12
50853 3
65992 16
55696 14
84290 10
100129271 4
84976 13
516 11
1979 17
928 4
25953 3
1634 253
10197 1
54455 1
550 9
55844 5
2180 60
1647 12
55270 10
1339 37
5928 4
220929 9
55625 32
118788 1
79022 52
53822 9
8916 24
5707 7
5603 38
26051 60
23228 1
102724101 46
102724127 32
24150 13
102723655 6
729355 52
729264 8
653550 1
102723713 11
255324 9
63924 5
6629 19
2958 1
2773 8
284467 1
23187 6
245802 3
55198 6
64699 111
55199 12
79833 1
442247 2
81631 22
644150 8
79083 8
904 4
2572 1
80723 1
388335 33
6531 1
22983 30
349667 19
7692 5
92129 1
91056 10
4140 6
6358 1
84159 22
6597 1
56675 6
55971 9
55027 4
5166 12
9895 8
54518 5
200933 82
196264 1
51313 40
54555 7
401563 19
5295 3
5098 247
151963 3
998 5
2280 4
84930 4
27244 4
100532731 65
22948 1
203102 10
83593 46
9215 18
26090 2
6525 29
9413 1
3957 39
79575 10
8450 61
2529 19
3678 1
6473 5
58526 14
26234 9
79718 19
80243 1
8614 2
54532 30
9182 14
947 2
4622 2
23761 26
389856 15
624 1
221938 1
93621 20
8449 34
10694 89
9522 4
642273 2
23189 29
114987 4
9134 1
80028 17
54511 84
6144 1
6132 40
5641 18
55733 5
9027 35
4892 6
4702 2
10379 21
10905 3
2057 68
26333 109
8897 10
88455 4
1046 52
6649 14
145957 226
90780 9
55608 11
171169 8
6461 10
55353 4
54700 8
10549 1
